timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-10T13:08:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,53.37845125244147,24.19471059877452,simulation,GOOD
2026-07-10T13:23:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,53.18103635321021,23.75150630870455,simulation,GOOD
2026-07-10T13:38:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,41.84824206027026,32.07061807237932,simulation,BAD
2026-07-10T13:53:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,53.899047273231815,22.84095638345157,simulation,GOOD
2026-07-10T14:08:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,54.118294713124236,21.917069515769526,simulation,GOOD
2026-07-10T14:23:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,54.63021343846848,21.57389890926809,simulation,GOOD
2026-07-10T14:38:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,54.719285621307264,21.308020190850584,simulation,GOOD
2026-07-10T14:53:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,54.99056488335468,20.37473179884157,simulation,GOOD
2026-07-10T15:08:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,55.26329724118182,19.78408874798869,simulation,GOOD
2026-07-10T15:23:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,55.83099701613791,19.43529039671908,simulation,GOOD
2026-07-10T15:38:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,56.01253471448949,18.683539249156503,simulation,GOOD
2026-07-10T15:53:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,56.87063798574346,17.856442038594967,simulation,GOOD
2026-07-10T16:08:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,56.64306904872525,17.38532918612917,simulation,GOOD
2026-07-10T16:23:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,56.83404193650992,16.605572018088623,simulation,GOOD
2026-07-10T16:38:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-P,57.62248869673996,16.26806515979686,simulation,GOOD
2026-07-10T16:53:29.159267,DMA-MO-01,Moche 01,SENS-MO-01-F,58.050873110553475,15.42057594517642,simulation,GOOD
