timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-15T18:04:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,48.78932940361163,20.83587475119314,simulation,GOOD
2026-07-15T18:09:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,49.11194062927303,20.776681851296118,simulation,GOOD
2026-07-15T18:14:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,49.14675734104924,20.447777103602252,simulation,GOOD
2026-07-15T18:19:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,49.23452261049968,20.528952529495996,simulation,GOOD
2026-07-15T18:24:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,49.5115249031309,20.27540055535868,simulation,GOOD
2026-07-15T18:29:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,49.594260996361335,19.835184135563665,simulation,GOOD
2026-07-15T18:34:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,49.575429239719384,19.238172825650004,simulation,GOOD
2026-07-15T18:39:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,49.61483947773281,19.478614239520542,simulation,GOOD
2026-07-15T18:44:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.19485295485806,19.22389639992101,simulation,GOOD
2026-07-15T18:49:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,49.98203416946299,18.64511545094821,simulation,GOOD
2026-07-15T18:54:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.25325684129429,18.703516243221216,simulation,GOOD
2026-07-15T18:59:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,50.12188222900768,18.752724517029264,simulation,GOOD
2026-07-15T19:04:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.30860929591367,18.39760650583746,simulation,GOOD
2026-07-15T19:09:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,50.47328585893208,17.869427764892585,simulation,GOOD
2026-07-15T19:14:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.49632221576343,18.13613441056536,simulation,GOOD
2026-07-15T19:19:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,50.628166244942754,17.841679861965538,simulation,GOOD
2026-07-15T19:24:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.92919868939331,17.65498689351817,simulation,GOOD
2026-07-15T19:29:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,51.25144346169046,17.170600414221987,simulation,GOOD
2026-07-15T19:34:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,50.8751884454459,17.09464035772098,simulation,GOOD
2026-07-15T19:39:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,51.05864548560992,17.208315263655862,simulation,GOOD
2026-07-15T19:44:07.782067-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,51.3074243647564,17.159799713614895,simulation,GOOD
