timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-15T23:40:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.77750170501142,11.052681450733848,simulation,GOOD
2026-07-15T23:45:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.87895449625068,11.060397605512211,simulation,GOOD
2026-07-15T23:50:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,56.03531114450261,11.292135227855933,simulation,GOOD
2026-07-15T23:55:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.97801475267107,11.461920826085917,simulation,GOOD
2026-07-16T00:00:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.88881214582538,11.636381861244018,simulation,GOOD
2026-07-16T00:05:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.74121224023953,11.348949837936521,simulation,GOOD
2026-07-16T00:10:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.863645871350556,11.688864709971007,simulation,GOOD
2026-07-16T00:15:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.68863521888075,11.880135271625777,simulation,GOOD
2026-07-16T00:20:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.628477918748615,11.519349813874532,simulation,GOOD
2026-07-16T00:25:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.60525968777551,11.843524654613685,simulation,GOOD
2026-07-16T00:30:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.76611827932635,11.90983162086348,simulation,GOOD
2026-07-16T00:35:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.34616892364457,12.20788870575196,simulation,GOOD
2026-07-16T00:40:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.52020822477351,12.320418651814226,simulation,GOOD
2026-07-16T00:45:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.47856882682087,12.33309719757504,simulation,GOOD
2026-07-16T00:50:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.27483560909386,12.214734250509833,simulation,GOOD
2026-07-16T00:55:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.169339975031036,12.532541046379706,simulation,GOOD
2026-07-16T01:00:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.11863063932405,12.422762707370232,simulation,GOOD
2026-07-16T01:05:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.139641885224556,12.360624215856628,simulation,GOOD
2026-07-16T01:10:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.17714735060724,12.679955309771938,simulation,GOOD
2026-07-16T01:15:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.11680309756643,13.17177182522955,simulation,GOOD
2026-07-16T01:20:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,55.149097802574396,13.08366707793311,simulation,GOOD
2026-07-16T01:25:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,55.12478443583733,12.900884220607992,simulation,GOOD
2026-07-16T01:30:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,54.776296697228474,13.539111560817847,simulation,GOOD
2026-07-16T01:35:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,54.82494824878789,13.29304770405163,simulation,GOOD
2026-07-16T01:40:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,54.70985641748388,13.501501102537418,simulation,GOOD
2026-07-16T01:45:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,54.5854172662501,13.681136332142547,simulation,GOOD
2026-07-16T01:50:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,54.86329458720455,13.673950451806242,simulation,GOOD
2026-07-16T01:55:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,54.44832383567073,13.801439022929333,simulation,GOOD
2026-07-16T02:00:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,53.99180956825196,14.272309733085672,simulation,GOOD
2026-07-16T02:05:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,54.21929929567445,14.34606986645824,simulation,GOOD
2026-07-16T02:10:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,54.31194756028814,14.206861907772838,simulation,GOOD
2026-07-16T02:15:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,54.14959924091073,14.448983506955244,simulation,GOOD
2026-07-16T02:20:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,54.04891535513942,14.302084022520829,simulation,GOOD
2026-07-16T02:25:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,53.88063366964775,15.19002547253959,simulation,GOOD
2026-07-16T02:30:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,53.78259216499536,14.722354232780448,simulation,GOOD
2026-07-16T02:35:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,53.729952206845375,15.252122846217224,simulation,GOOD
2026-07-16T02:40:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,53.64014104587037,15.197584099139517,simulation,GOOD
2026-07-16T02:45:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,53.54432245778819,15.924961166416042,simulation,GOOD
2026-07-16T02:50:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,53.29242423554183,15.78894784008608,simulation,GOOD
2026-07-16T02:55:30.129419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,53.48174788935138,16.131259880774515,simulation,GOOD
