timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-16T10:04:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.60441203661813,22.57996943086894,simulation,GOOD
2026-07-16T10:09:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.59288177289119,22.61628759442255,simulation,GOOD
2026-07-16T10:14:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.269834922910555,22.79370787945712,simulation,GOOD
2026-07-16T10:19:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.57928840823551,23.005831961906605,simulation,GOOD
2026-07-16T10:24:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.505197542909734,22.691197693634745,simulation,GOOD
2026-07-16T10:29:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.371447797867475,23.03880996010411,simulation,GOOD
2026-07-16T10:34:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.49630673935714,22.970726559217763,simulation,GOOD
2026-07-16T10:39:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.434469171382666,23.237637855870343,simulation,GOOD
2026-07-16T10:44:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.43109113984385,22.999884012833917,simulation,GOOD
2026-07-16T10:49:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.75510785343449,22.77634305636102,simulation,GOOD
2026-07-16T10:54:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.63858838660615,22.853912927223504,simulation,GOOD
2026-07-16T10:59:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.475181873769,22.8933885224291,simulation,GOOD
2026-07-16T11:04:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.42844508127009,22.492845265186205,simulation,GOOD
2026-07-16T11:09:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.62822504048505,23.222651001291133,simulation,GOOD
2026-07-16T11:14:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.39245491618463,23.011886599543896,simulation,GOOD
2026-07-16T11:19:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.32959977793413,22.966490298730797,simulation,GOOD
2026-07-16T11:24:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.57096276805516,22.822610779029493,simulation,GOOD
2026-07-16T11:29:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.61778554209592,22.91523406160839,simulation,GOOD
2026-07-16T11:34:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.72792444286092,23.012893571377923,simulation,GOOD
2026-07-16T11:39:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.26991336067978,23.328905170251204,simulation,GOOD
2026-07-16T11:44:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.690249154987534,22.719375041277164,simulation,GOOD
2026-07-16T11:49:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.71414360321176,22.62395594730677,simulation,GOOD
2026-07-16T11:54:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.50174629599315,22.818354567548884,simulation,GOOD
2026-07-16T11:59:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.62612235199352,22.530592200839273,simulation,GOOD
2026-07-16T12:04:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.7309580482593,22.571058812221967,simulation,GOOD
2026-07-16T12:09:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.72690361182755,22.591570233109437,simulation,GOOD
2026-07-16T12:14:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.64095788360843,22.186309055377503,simulation,GOOD
2026-07-16T12:19:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.99851867637789,22.329534684655155,simulation,GOOD
2026-07-16T12:24:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.7234907352841,22.259014727300503,simulation,GOOD
2026-07-16T12:29:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.744665069164185,22.314210366401426,simulation,GOOD
2026-07-16T12:34:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.632039287670246,22.19261728996773,simulation,GOOD
2026-07-16T12:39:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.91545319348432,21.89994920957975,simulation,GOOD
2026-07-16T12:44:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,40.73676321160073,22.113137780010312,simulation,GOOD
2026-07-16T12:49:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,40.91929133090422,21.667846765661984,simulation,GOOD
2026-07-16T12:54:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,41.09055187542297,22.09663456151461,simulation,GOOD
2026-07-16T12:59:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,41.1436377586652,21.84805257307282,simulation,GOOD
2026-07-16T13:04:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-P,41.362456383823236,21.690296233945894,simulation,GOOD
2026-07-16T13:09:07.785419-05:00,DMA-MO-01,Moche 01,SENS-MO-01-F,41.32886070980432,21.3865986708969,simulation,GOOD
